UID,Description,Category
da9e0bc2013a4d92a6951d30ec2b2e44,JULIANA JOPLIN 2021 S FRAME,FRAME
24718eb36f0f4cf480de0f1cf6fd272e,JULIANA JOPLIN 2021 XS FRAME,FRAME
04b7db571a3f498f8315652d485df244,JULIANA ROUBION 2021 M FRAME,FRAME
6ea2f0508f924925a37c442622e6c4b4,JULIANA ROUBION 2021 S FRAME,FRAME
0929f6a28d344663b6e1481537379067,JULIANA ROUBION 2021 XS FRAME,FRAME
97654539779e47b3b53544c3d1b393e5,JULIANA FURTADO 2021 M FRAME,FRAME
cbd4c63c1b294b35a0a2fdf11b7b1dcd,JULIANA FURTADO 2021 S FRAME,FRAME
5467e7b88c9d4459a9e09009ce7890e3,JULIANA FURTADO 2021 XS FRAME,FRAME
e4aadfef3bc3497ba11bdbf99af744a5,Shimano 5700 Front Der 105 Black Braze On FD-5700,FRONT-DERAILLEUR
bd6a2390c2a54687812089cfedc221ab,Shimano 105 5700 front der Black 31.8/28.6 mm FD5702,FRONT-DERAILLEUR
86181fb7512d4e3d803e93632ebb26e4,SRAM RED Front Derailleur 10-speed - FD-RED-B1,FRONT-DERAILLEUR
dace7e24aa6848adaeb1b6a32364e4e4,Apex Front Derailleur - FD-APX-A1,FRONT-DERAILLEUR
55933cc8d8be4a9582e64c7465dbb396,XFD34M Front Derailleur,FRONT-DERAILLEUR
e919c84f9a0e4377bfd758ffa33d8a97,FSA K-FORCE WE FRONT DERAILLEUR,FRONT-DERAILLEUR
1305874df196406bb0dd4f3c57beb35f,RZ 2 x 10-Speed Front Derailleur - Braze-on,FRONT-DERAILLEUR
2f90efb2901b4609b8321196cd9588cf,RX 2 x 10-Speed Front Derailleur - Braze-on,FRONT-DERAILLEUR
b0d35dd4710746af846c2bcf2fc1d43f,RS 2 x 10-Speed Front Derailleur - 31.8,FRONT-DERAILLEUR
53a09089f1d34e49b4a053b7e7aeb717,RS 2 x 10-Speed Front Derailleur - 34.9,FRONT-DERAILLEUR
895ab966e43140fb917fba2d554664be,RS 2 x 10-Speed Front Derailleur - Braze-on,FRONT-DERAILLEUR
1edd9a953bcf401eb5a606e4cbb84cdc,R9 3 x 9-Speed Front Derailleur - 31.8,FRONT-DERAILLEUR
dcafca0050d247a09c04f13bccdbb8bd,R9 3 x 9-Speed Front Derailleur - 34.9,FRONT-DERAILLEUR
e4a998dc9cd5459197470ffd4864c205,R9 3 x 9-Speed Front Derailleur - Braze-on,FRONT-DERAILLEUR
9b1f6d61763047ce92753e7a66afc095,R9 2 x 9-Speed Front Derailleur - 31.8,FRONT-DERAILLEUR
e1ac0ed126e84f10a744548cee8ad83f,R9 2 x 9-Speed Front Derailleur - 34.9,FRONT-DERAILLEUR
84cb77d5c72d4e40ba1b8d145e04a33d,R9 2 x 9-Speed Front Derailleur - Braze-on,FRONT-DERAILLEUR
de4ae5b6d4f74419989ecc01d3ccf3ab,R8 3 x 8-Speed Front Derailleur - 28.6,FRONT-DERAILLEUR
3a964916c2d04a1498d1802d544291f6,R8 3 x 8-Speed Front Derailleur - 31.8,FRONT-DERAILLEUR
b0e4dadc5b024dbc82d83c16f742d5fb,R8 3 x 8-Speed Front Derailleur - Braze-on,FRONT-DERAILLEUR
5ba4d93400304a59a717c4786a178ae3,R8 2 x 8-Speed Front Derailleur - 28.6,FRONT-DERAILLEUR
39955c7b9eed4bbea3cde38eaee54969,R8 2 x 8-Speed Front Derailleur - 31.8,FRONT-DERAILLEUR
c71dbee1dc504ab6bcffd7b30664a497,R8 2 x 8-Speed Front Derailleur - Braze-on,FRONT-DERAILLEUR
144698d12f5a4987b79b17ff191e8000,R30 2 x 7/6-Speed Front Derailleur - 28.6,FRONT-DERAILLEUR
0a548aa873ec46b290ff8c4bb570953a,R30 2 x 7/6-Speed Front Derailleur - 31.8,FRONT-DERAILLEUR
b64cda9c2d3c4e1c919b87dd6957251d,MS 2 x 10-Speed Front Derailleur,FRONT-DERAILLEUR
9966099c5b844a3c8f9d2f9b170e21bd,MS 3 x 10-Speed Front Derailleur - 48T,FRONT-DERAILLEUR
0b51e2b9e5634d4caed2ea1bd99ca2c5,MS 3 x 10-Speed Front Derailleur - 40T,FRONT-DERAILLEUR
92dc49f7bde1405999a8fdce7c239e6f,M9 2 x 9-Speed Front Derailleur,FRONT-DERAILLEUR
73b6b3ef85c84dcaa197cf12ca2816bc,M9 3 x 9-Speed Front Derailleur - 48T,FRONT-DERAILLEUR
f2ff4c0ac5fb4fb3ab19480cc53e8a85,M9 3 x 9-Speed Front Derailleur - 44T,FRONT-DERAILLEUR
f0a4724c10424320ae57ac574fb2f930,M9 3 x 9-Speed Front Derailleur,FRONT-DERAILLEUR
4d878bbf1ea74417bf8a067aede6bf66,M5 3 x 8/7-Speed Front Derailleur,FRONT-DERAILLEUR
97959a4bb5fb40ec9cf31692b155d6f5,"M3 3 x 8/7-Speed Front Derailleur - 28.6,48T",FRONT-DERAILLEUR
2efb2123d5c448da9ce8d6e5bde64200,"M3 3 x 8/7-Speed Front Derailleur - 28.6,42T",FRONT-DERAILLEUR
308f5365791c42e2841aa2d0bd831e06,"M3 3 x 8/7-Speed Front Derailleur - 31.8,48T",FRONT-DERAILLEUR
81f636c455d549e7a478372fb53eeda4,"M3 3 x 8/7-Speed Front Derailleur - 31.8,42T",FRONT-DERAILLEUR
359b31f762314b4198fedff15121cbcf,"M3 3 x 8/7-Speed Front Derailleur - 34.9,48T",FRONT-DERAILLEUR
009921f9d02947fc9b3715fb0dcb9980,M3 3 x 8/7-Speed Front Derailleur - 34.9. 42T,FRONT-DERAILLEUR
1e6f9eacaf674e7f8f5862492ee17113,FDM2S 3 x 7/6-Speed Front Derailleur,FRONT-DERAILLEUR
46273cfa73c04db3af81738f08737c19,FDM2A 3 x 7/6-Speed Front Derailleur,FRONT-DERAILLEUR
1d64f2d1836a459780634e058da864da,M05 Double Front Derailleur,FRONT-DERAILLEUR
75636c89741343658bf44dd41099c5b3,M05 Triple Front Derailleur,FRONT-DERAILLEUR
3cc0beed7c1e4c3e8da40ad8543299a3,"Campagnolo Chorus Front Derailleur - 12-Speed,Braze-On",FRONT-DERAILLEUR
2c3c6fc499da4aecb1442b18fa552273,"Campagnolo Super Record EPS 12s Front Derailleur,12-Speed,Braze-on,Carbon",FRONT-DERAILLEUR
84c51dcfc5674afd9708ade3a86241cb,"Campagnolo Super Record 12s Front Derailleur,12-Speed,Braze-on,Carbon",FRONT-DERAILLEUR
33b102a15a7845829645b880e79b6ded,"Campagnolo Record 12s Front Derailleur,12-Speed,Braze-on,Carbon",FRONT-DERAILLEUR
c85068b44376437f9ba2efa705bdb0f3,"Campagnolo Centaur Front Derailleur,Braze-On,Silver",FRONT-DERAILLEUR
93ebc54c37584b3d874261a1bbcc4498,"Campagnolo Centaur Front Derailleur,Braze-On,Black",FRONT-DERAILLEUR
12db27a3cbda471cb717ef623aa29647,"Campagnolo Potenza Front Derailleur,Braze-On,Black",FRONT-DERAILLEUR
7f55b5e3c8d8463498f6f9af83423a6a,Campagnolo Super Record EPS Front Derailleur,FRONT-DERAILLEUR
1c97503c262948cabe1c18efb711d26b,"Campagnolo Record EPS Front Derailleur,Braze-On,Carbon",FRONT-DERAILLEUR
7e9a97b11c8647de8849421fc8544826,"Campagnolo Chorus Front Derailleur with S2 System,Braze On",FRONT-DERAILLEUR
310966e6eb9f4c4aa9d7d525cc10905d,"Campagnolo Chorus EPS Front Derailleur,Braze-On,Black",FRONT-DERAILLEUR
39308e2b1917478bb77f09f44535aa96,"Campagnolo Veloce Front Derailleur,Braze-On,Silver",FRONT-DERAILLEUR
40320c94c99b47f48d698be0a1550b4f,"Campagnolo Veloce Front Derailleur,Braze-On,Black",FRONT-DERAILLEUR
94449837c0634aadb15b1d49d1f311c8,"Campagnolo Athena Front Derailleur,Braze-on,Silver",FRONT-DERAILLEUR
902cec5722e64502869f2408ce37f5d9,X5 Low Clamp Front Derailleur,FRONT-DERAILLEUR
59e19d9204a44a64949e1e3f6caef052,X5 High Clamp Front Derailleur-48,FRONT-DERAILLEUR
19a5c460b5fd4e84b556c0be1be7fd92,X5 High Clamp Front Derailleur-42,FRONT-DERAILLEUR
d5947c4100544b8ab98696fb093215e9,X5 High Clamp Front Derailleur-39,FRONT-DERAILLEUR
e7dab4084ae945cca1a5f2c9fbbb7e2f,SHIMANO TOURNEY TZ - Front Derailleur - Down Swing - Clamp Band Mount - FD-TZ510-DS6,FRONT-DERAILLEUR
711f83152ccb42d4b90369e8b6176ecb,SHIMANO TOURNEY TZ - Front Derailleur - Down Swing - Clamp Band Mount - FD-TZ500-DS6,FRONT-DERAILLEUR
9dff895fd67741729cc365648bab4cb5,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x8/7-speed - FD-TY710-TS6,FRONT-DERAILLEUR
ec12c7d604c6437cb39151630fc2e56a,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x8/7-speed - FD-TY710-TS3,FRONT-DERAILLEUR
df98520c0a3c4fde9fda91b06e422513,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 2x8/7-speed - FD-TY710-2-TS3,FRONT-DERAILLEUR
4845653d4f264cd581ca8923027e391f,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x8/7-speed - FD-TY700-TS6,FRONT-DERAILLEUR
dad61fbc8fa744b389c00a900c019a0d,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x8/7-speed - FD-TY700-TS3,FRONT-DERAILLEUR
2be27cf0430b4c6ba3b912de6d0731e1,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x7/6-speed - FD-TY510-TS6,FRONT-DERAILLEUR
eb9c2748e876467289bd7eb4b6d16bde,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x7/6-speed - FD-TY510-TS3,FRONT-DERAILLEUR
9a198135e85045ed88bf4ed6e8abe146,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x7/6-speed - FD-TY500-TS6,FRONT-DERAILLEUR
9d4a185e8d294238a858feccd1bd614b,SHIMANO TOURNEY TY - Front Derailleur - TOP SWING - Clamp Band Mount - 3x7/6-speed - FD-TY500-TS3,FRONT-DERAILLEUR
9fdb58c678e74880855f384165557777,SHIMANO TOURNEY TY - Front Derailleur - Down Swing - Clamp Band Mount - 3x7/6-speed - FD-TY300-DS6,FRONT-DERAILLEUR
84209ac05f0d48278b7322c702bab080,SHIMANO TOURNEY TX - Front Derailleur - TOP SWING - Clamp Band Mount - 3x8/7-speed - FD-TX800-TS6,FRONT-DERAILLEUR
cf8794095b024bb587b3b24758163e9a,SHIMANO TOURNEY TX - Front Derailleur - TOP SWING - Clamp Band Mount - 3x8/7-speed - FD-TX800-TS3,FRONT-DERAILLEUR
35f317f27b9a4f0e9fb69c6624829983,FD-TX51-6 - FD-TX51-6,FRONT-DERAILLEUR
f47549d427114a8fbdae77cd3823ac86,FD-TX51-3 - FD-TX51-3,FRONT-DERAILLEUR
6b5c4f276a7a466985005b552c934347,"Microshift Advent Front Derailleur 9-Speed Double,44-48T",FRONT-DERAILLEUR
9a4720d6065443f3ab5bc5ed60c97c2c,Marvo LT Trekking Front Derailleur for 2 x 9 Speed,FRONT-DERAILLEUR
cdafaa65ae214c2a8377ddb9f44c80a7,Marvo LT Trekking Front Derailleur for 2 x 8 Speed,FRONT-DERAILLEUR
b7bdb4cdfe9e436ea56dbc3f0eda08e8,SHIMANO GRX DI2 Front Derailleur 2x11-speed - FD-RX815-F,FRONT-DERAILLEUR
881bafa3023e45ccbda6bdabfc2a5bff,SHIMANO GRX Front Derailleur 2x11-speed - FD-RX810-F,FRONT-DERAILLEUR
f35d8d7238984c82a703d3c08c09c0d4,SHIMANO GRX Front Derailleur 2x10-speed - FD-RX400,FRONT-DERAILLEUR
760795da2eec4b509bcabca9afcc7585,SRAM Rival 22 Yaw Front Derailleur - FD-RIV-B1,FRONT-DERAILLEUR
6f62375179de4439bb93b32b90a01017,SRAM RED eTap AXS Front Derailleur - FD-RED-E-D1,FRONT-DERAILLEUR
8b32930d3a604792866dbc3e0a85193b,SRAM RED eTap Front Derailleur - FD-RED-E-A1,FRONT-DERAILLEUR
bded28e85f754c11b3d726d1fa807b4e,SRAM RED Front Derailleur - FD-RED-C2,FRONT-DERAILLEUR
449678ec3b144192bb0943c9fa1e9bfe,SHIMANO DURA-ACE DI2 Front Derailleur 2x11-speed - FD-R9150,FRONT-DERAILLEUR
490e47aa6cfc47aebaf2ec218f350758,SHIMANO DURA-ACE Front Derailleur (Brazed-On Mount) 2x11-speed - FD-R9100-F,FRONT-DERAILLEUR
a16679cc0c8446ce8acc91176ddd7292,SHIMANO DURA-ACE Front Derailleur (Clamp Band Mount) 2x11-speed - FD-R9100-B,FRONT-DERAILLEUR
e3af7bc4ee7c4d65b44a4b43f650f26c,SHIMANO ULTEGRA DI2 Front Derailleur 2x11 Speed - FD-R8050,FRONT-DERAILLEUR
d1f094fa92404c17920634a3246d1a8a,SHIMANO ULTEGRA Front Derailleur (Brazed-On Mount) 2x11-speed - FD-R8000-F,FRONT-DERAILLEUR
0a8fadfd9cfb46ed879a435fec9cce5d,SHIMANO ULTEGRA Front Derailleur (Clamp Band Mount) 2x11-speed - FD-R8000-B,FRONT-DERAILLEUR
74cb51cebfab4887b56f570d74b92ead,Front Derailleur for 2 x 10 Speed - Braze-On - 50 Max,FRONT-DERAILLEUR
3a6f31154efe463480fd8933e33626d5,Front Derailleur for 2 x 10 Speed,FRONT-DERAILLEUR
5a9aee18ca074ae4a6722415db53759a,Front Derailleur for 2 x 10 Speed - Braze-On - 56 Max,FRONT-DERAILLEUR
0707eee448f044dc8bbfd78121159206,Front Derailleur for 2 x 10 Speed - Clamp,FRONT-DERAILLEUR
4358f43209584a5c8c5aa1e330baad28,"Front Derailleur for 52/39/30T x 10 Speed,brazed on type,capacity 22T",FRONT-DERAILLEUR
b2104e5e81b94489bce20e4d8b5c6f86,"Front Derailleur for 52/39/30T x 10 Speed,clamp type,capacity 22T",FRONT-DERAILLEUR
8038926e9d29412b982af03867bce76d,"Front Derailleur for 50/39/30T x 10 Speed,brazed on type,capacity 20T",FRONT-DERAILLEUR
a8d174bea0f842fcad3d10053233cc1a,"Front Derailleur for 50/39/30T x 10 Speed,clamp type,capacity 20T",FRONT-DERAILLEUR
9fb4bdb6280c4327bae82a7132f59b85,R10 Front Derailleur for 2 x 10 Speed - Braze-On,FRONT-DERAILLEUR
9874a19b563346e291bd739e26d3f4a7,R10 Front Derailleur for 2 x 10 Speed - Clamp,FRONT-DERAILLEUR
1f310ece32574922846737bf4f572b61,SHIMANO 105 Front Derailleur(Brazed On- Mount)2x11 Speed - FD-R7000-F,FRONT-DERAILLEUR
218368fb46674344847b3b17c0b38f3d,ARSIS 11 Front Derailleur for 2 x 11 Speed - Braze-On,FRONT-DERAILLEUR
2be02280b12948aca03ca3d863c851e4,ARSIS 11 Front Derailleur for 2 x 11 Speed - Clamp,FRONT-DERAILLEUR
d653a9702404432f8396f59f276a91c8,Centos 11 Front Derailleur for 2 x 11 Speed - Braze-On,FRONT-DERAILLEUR
589dd82813174a39a09f43d809d374b2,Centos 11 Front Derailleur for 2 x 11 Speed - Clamp,FRONT-DERAILLEUR
88c0c217907543b6a01ee306441edd57,Centos Front Derailleur for 2 x 10 Speed - Braze-On,FRONT-DERAILLEUR
cce522ef4ec14e388c0cddc58dc38425,Centos Front Derailleur for 2 x 10 Speed - Clamp,FRONT-DERAILLEUR
0351a02c4d5e469e8e59468b3dfec206,Front Derailleur for 2 x 8/9 Speed - Clamp,FRONT-DERAILLEUR
4680632f6ad44bb7bbc42b9f24a3e070,Front Derailleur for 2 x 8/9 Speed - 52 Max,FRONT-DERAILLEUR
93c2311a50fb456a8aa84ab06dfad0b8,Front Derailleur for 2 x 9 Speed - Braze-On,FRONT-DERAILLEUR
f321a42698ba465297a930b8b6016414,Front Derailleur for 2 x 9 Speed,FRONT-DERAILLEUR
02440512cc6e42e68a4ab479388913c7,Front Derailleur for 2 x 8/9 Speed - 56 Max,FRONT-DERAILLEUR
fb86753d122946b99431da65bc88599b,FD-R460-B - FD-R460-B,FRONT-DERAILLEUR
3f14e6e065a541089a24c65478cc700a,R9 Front Derailleur for 50/39/30T x 9 Speed - Braze-On,FRONT-DERAILLEUR
923569470f654c57a03b17504e1f5171,FD-R353-B - FD-R353-B,FRONT-DERAILLEUR
91f540d7198d41c29d13953b3cce934c,R9 Front Derailleur for 2 x 9 Speed - Braze-On,FRONT-DERAILLEUR
c0477e98a922460d96c52d63c109f9d4,R9 Front Derailleur for 2 x 9 Speed - Clamp,FRONT-DERAILLEUR
87f985adc93d4e6a996a174629daaf28,SHIMANO SORA Front Derailleur (Brazed-On Mount) 3x9-speed - FD-R3030-F,FRONT-DERAILLEUR
953be0d7f4244e5fb7430e281ad449ff,SHIMANO SORA Front Derailleur (Clamp Band Mount) 3x9-speed - FD-R3030-B,FRONT-DERAILLEUR
ec2c438180814e6c90e7b99f044eb301,SHIMANO SORA Front Derailleur(Brazed-On Mount)2x9 Speed - FD-R3000-F,FRONT-DERAILLEUR
99fe961ab50a46ce91c415600f49d451,SHIMANO SORA Front Derailleur(Clamp Band Mount)2x9 Speed   - FD-R3000-B,FRONT-DERAILLEUR
34d8301072f04c7fa59da2655e2c6981,R8 Front Derailleur for 50/39/30T x 8 Speed - Braze-On,FRONT-DERAILLEUR
ce5388efff7f4f9d806fa874e7bf9bfd,R8 Front Derailleur for 50/39/30T x 8 Speed - Clamp,FRONT-DERAILLEUR
9d6a7a397412414bb9dadd502cbe2a58,R8 Front Derailleur for 2 x 8 Speed - Braze-On,FRONT-DERAILLEUR
b4c29692497f4b6c9cf6d174cf6a43ff,R8 Front Derailleur for 2 x 8 Speed - Clamp,FRONT-DERAILLEUR
30b660b3843d4e14ada183b09da59960,SHIMANO CLARIS Front Derailleur(Brazed-On Mount)3x8 Speed - FD-R2030-F,FRONT-DERAILLEUR
6ff25e7c4b9b448a9592ba7117a5a209,SHIMANO CLARIS Front Derailleur (Brazed-On Mount) 2x8-speed - FD-R2000-F,FRONT-DERAILLEUR
b92297c770d54b48a90aafdbbf0076f4,SHIMANO CLARIS Front Derailleur (Clamp Band Mount) 2x8-speed - FD-R2000-B,FRONT-DERAILLEUR
5cff01ac8f054085aa5475c402ae0da9,FD-MT400-E - FD-MT400-E,FRONT-DERAILLEUR
7c4e546bce7e4bc2b58a5169824993f0,FD-MT400-D - FD-MT400-D,FRONT-DERAILLEUR
35b5282712e345d3915158eaf6e4571a,FD-M986-D - FD-M986-D,FRONT-DERAILLEUR
db085f1ca2154d27a62226912bcb6626,FD-M986 - FD-M986,FRONT-DERAILLEUR
a674598e5dba401cab73205f12cc947f,FD-M985-E2 - FD-M985-E2,FRONT-DERAILLEUR
791c4ea9151d4176a6b50ca56f234f96,FD-M985-E - FD-M985-E,FRONT-DERAILLEUR
c0e1208808394f5aba7c9ec1ed2be796,FD-M985 - FD-M985,FRONT-DERAILLEUR
7a6e1be2d81944f598252b0712592d25,FD-M981-D - FD-M981-D,FRONT-DERAILLEUR
5ecc2d0337674d27ae3f55db61ff2e49,FD-M981 - FD-M981,FRONT-DERAILLEUR
f260268d5bae47449bd2f03077d1db07,FD-M980-E - FD-M980-E,FRONT-DERAILLEUR
cba46121c7d04f0589c10744228a0ea7,FD-M980 - FD-M980,FRONT-DERAILLEUR
631453b70b0f470387bd42125face49d,SHIMANO XTR - Front Derailleur - SIDE SWING - Clamp Band Mount - MTB 2x12-speed - FD-M9100-M,FRONT-DERAILLEUR
57c35d8c0a524fedb4753fa896a6c6cc,SHIMANO XTR - Front Derailleur - SIDE SWING - E-type Mount - MTB 2x12-speed - FD-M9100-E,FRONT-DERAILLEUR
77af5b26c3224860829d81ff3c8218d7,SHIMANO XTR - Front Derailleur - SIDE SWING - Direct Mount - MTB 2x12-speed - FD-M9100-D,FRONT-DERAILLEUR
b6a1d0409336463689f7a3e143abb5c3,SHIMANO XTR DI2 Down Swing Front Derailleur 2x11-speed - FD-M9070,FRONT-DERAILLEUR
05a8743ef2514b86b792c97b29a4d699,SHIMANO XTR DI2 Down Swing Front Derailleur 3x11-speed - FD-M9050,FRONT-DERAILLEUR
df26e7f34d9f496f88f0f642b53dedd9,FD-M9025-L - FD-M9025-L,FRONT-DERAILLEUR
3b85c0803eed458294eddf83d4c49b1e,FD-M9025-H - FD-M9025-H,FRONT-DERAILLEUR
de60e5292eff46b083c8565f42f03adc,FD-M9025-E - FD-M9025-E,FRONT-DERAILLEUR
2cffc0b13aaf4b16b9ff7991cd55ef13,FD-M9025-D - FD-M9025-D,FRONT-DERAILLEUR
07160d5b15e4461c8784332c391af0ed,FD-M9020-L - FD-M9020-L,FRONT-DERAILLEUR
59dde06bb5c047dc89bddd99a9cee7f0,FD-M9020-H - FD-M9020-H,FRONT-DERAILLEUR
1b7767eb2dab4059a7a83dd845edcc8a,FD-M9020-E - FD-M9020-E,FRONT-DERAILLEUR
efd970e525a64608af7f9946a517b8a0,FD-M9020-D - FD-M9020-D,FRONT-DERAILLEUR
cfeea58517bf40c29f63badde3caa240,FD-M9000-L - FD-M9000-L,FRONT-DERAILLEUR
2972894997954d2da2fdb3ff1de3a6d7,FD-M9000-H - FD-M9000-H,FRONT-DERAILLEUR
2ac8fff6b57c4cfb98aa3eb485859983,SIDE SWING Front Derailleur (3x11-speed) - FD-M9000-E,FRONT-DERAILLEUR
e35cc9747fb24360bed697040ee10588,FD-M9000-D - FD-M9000-D,FRONT-DERAILLEUR
a219008440c441409af1bdd75cf3b005,Front Derailleur for 42/32/24T x 10 Speed - Direct,FRONT-DERAILLEUR
a5b831086dd443deb485cd72255a68c0,Front Derailleur for 42/32/24T x 10 Speed - Clamp,FRONT-DERAILLEUR
e44fcb96ba8643c986142e30265e5db3,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - Clamp Band Mount - MTB 2x12-speed - FD-M8100-M,FRONT-DERAILLEUR
3b89df3567184e30812b64b5b5c8514c,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - E-type Mount - MTB 2x12-speed - FD-M8100-E,FRONT-DERAILLEUR
e56b149103fa42cc9010f6c5a50db732,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - Direct Mount - MTB 2x12-speed - FD-M8100-D,FRONT-DERAILLEUR
e2f54e776c5e4458bfca0fd1b6861f3c,SHIMANO DEORE XT - DI2 - Front Derailleur - Down Swing - 2x11-speed - FD-M8070,FRONT-DERAILLEUR
15c11c3519004ccd8a2459117b0b4158,SHIMANO DEORE XT - Front Derailleur - TOP SWING - Low Clamp Band Mount - 2x11-speed - FD-M8025-L,FRONT-DERAILLEUR
ecb122a8d32c4075a48aef1c037b9858,SHIMANO DEORE XT - Front Derailleur - Down Swing - High Clamp Band Mount - 2x11-speed - FD-M8025-H,FRONT-DERAILLEUR
afc4f14f46b247eda3a7b67a6581a054,SHIMANO DEORE XT - Front Derailleur - TOP SWING - E-type Mount - 2x11-speed - FD-M8025-E,FRONT-DERAILLEUR
f0e0ad5b5c0e43bd8f0a6d86296501db,SHIMANO DEORE XT - Front Derailleur - Down Swing - Direct Mount - 2x11-speed - FD-M8025-D,FRONT-DERAILLEUR
1e458bb017924c2eb9e12a8371d00d52,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - Low Clamp Band Mount - 2x11-speed - FD-M8020-L,FRONT-DERAILLEUR
16f27ad6c94a4f9fa8ba06edef2bc83b,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - High Clamp Band Mount - 2x11-speed - FD-M8020-H,FRONT-DERAILLEUR
c4dadd2359e340059628a8a6c951b0d7,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - E-type Mount - 2x11-speed - FD-M8020-E,FRONT-DERAILLEUR
f597c4d583054f6bbba90fbb7097e64a,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - Direct Mount - 2x11-speed - FD-M8020-D,FRONT-DERAILLEUR
62c68dac5d1f4ffaa5018604e7724f88,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - Low Clamp Band Mount - 3x11-speed - FD-M8000-L,FRONT-DERAILLEUR
21b980c2b9b045c3bcec0f14e7529c26,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - High Clamp Band Mount - 3x11-speed - FD-M8000-H,FRONT-DERAILLEUR
a36a7090238940d9b2930ab8e57fa12d,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - E-type Mount - 3x11-speed - FD-M8000-E,FRONT-DERAILLEUR
a91e417d838d4858aaa977599b84978f,SHIMANO DEORE XT - Front Derailleur - SIDE SWING - Direct Mount - 3x11-speed - FD-M8000-D,FRONT-DERAILLEUR
cbbe4cbe01e04c8eb5bf144cdac179a3,FD-M786-D - FD-M786-D,FRONT-DERAILLEUR
ccc8eb06ad4e4353ab1751ae99f21ed2,FD-M786 - FD-M786,FRONT-DERAILLEUR
6cfb0e35dbc142348f5221bb1952e388,FD-M785-E2 - FD-M785-E2,FRONT-DERAILLEUR
ef956864d4d4431ab0271232aad8a917,Shimano FD-M785 XT E2 Double Front Derailleur - 2 x 10 Speed,FRONT-DERAILLEUR
c0f3356dff2d473a98483242ba0a695c,FD-M781-A-D - FD-M781-A-D,FRONT-DERAILLEUR
4c21bbf2bbc644c599df3f670e71fc09,FD-M781-A-B - FD-M781-A-B,FRONT-DERAILLEUR
4e21aa0fbe714be39c99a7b02dda582b,FD-M780-A-E - FD-M780-A-E,FRONT-DERAILLEUR
cfa28bfae04648929a5e061caeb7fce7,FD-M780-A-B - FD-M780-A-B,FRONT-DERAILLEUR
5e5ab9b8f7674ce681019edabf3e765d,SLX - Front Derailleur - SIDE SWING - Clamp Band Mount - MTB 2x12-speed - FD-M7100-M,FRONT-DERAILLEUR
99bc75b3dcaa404e95de0b13a8239ac1,SLX - Front Derailleur - SIDE SWING - E-type Mount - MTB 2x12-speed - FD-M7100-E,FRONT-DERAILLEUR
2b20a57034bc400aa4e1238a34605c40,SLX - Front Derailleur - SIDE SWING - Direct Mount - MTB 2x12-speed - FD-M7100-D,FRONT-DERAILLEUR
6127253093234bb3994a1c8c1d470c3f,SLX - Front Derailleur - TOP SWING - Low Clamp Band Mount - 2x11-speed - FD-M7025-11-L,FRONT-DERAILLEUR
870f25da8d794d1e8bd33c3974d4a8c0,SLX - Front Derailleur - Down Swing - High Clamp Band Mount - 2x11-speed - FD-M7025-11-H,FRONT-DERAILLEUR
83c4dc244e3f4daf99743b0780f4e406,SLX - Front Derailleur - TOP SWING - E-type Mount - 2x11-speed - FD-M7025-11-E,FRONT-DERAILLEUR
06b2316654984506b6b7f2c4140edd06,SLX Down Swing Front Derailleur (Direct Mount) 2x11-speed - FD-M7025-11-D,FRONT-DERAILLEUR
20d4990e71a740119ef75985cc546511,SLX SIDE SWING Front Derailleur (Low Clamp Band Mount) 2x11-speed - FD-M7020-11-L,FRONT-DERAILLEUR
9c78dfe8d9ad4be0bf1c73436e17118c,SLX - Front Derailleur - SIDE SWING - High Clamp Band Mount - 2x11-speed - FD-M7020-11-H,FRONT-DERAILLEUR
4832ecaf3d0840ab973657a0743b1f60,SLX SIDE SWING Front Derailleur (E-type Mount) 2x11-speed - FD-M7020-11-E,FRONT-DERAILLEUR
d9be8089e7e04694902585406ee24bcf,SLX - Derailleur - SIDE SWING - Direct mounting - 2x11s - FD-M7020-11-D,FRONT-DERAILLEUR
c808b5363ba84c66ab6e7edd14bb2331,SLX - Front Derailleur - TOP SWING - Low Clamp Band Mount - 3x10-speed - FD-M7005-10-L,FRONT-DERAILLEUR
